model_uid,source,model_name,weights,pretrained,architecture,training_objective,dataset_name,is_video_model,has_language_component,is_quantized,dataset_size_log10,training_data_size,architecture_detailed,training_paradigm,model_size_category,model_params,model_params_millions,model_params_log10,is_modern,is_finetuned,is_developmental,sem_dist_effect,sem_dist_effect_layer,diff_symbolic_r,diff_symbolic_r_layer,relational_bias,relational_bias_layer,relational_bias_patternonly,relational_bias_patternonly_layer,sem_dist_effect_p,diff_symbolic_p,relational_bias_binary,relational_bias_patternonly_binary,diff_symbolic_binary,sem_dist_effect_binary,is_classification,is_contrastive,is_generative,is_vlm,is_cnn,is_transformer,is_supervised_other,is_pretext,is_clustering,is_self_supervised,is_ssl_other,is_architecture_other,is_objective_other,concrete_bias_binary,relational_bias_p,concrete_bias_p
openclip_vit_l_14_laion400m_e31,openclip,ViT-L-14,laion400m_e31,True,Transformer,Vision-Language,LAION-400M,False,True,False,8.602059991327963,Web-scale (100M-1B),Transformer_CLIP,VL_CLIP,Large,303966208.0,303.966208,8.482825305665163,True,False,False,0.3755924583943741,-1.0,0.074097517489917,-1.0,0.5238095238095238,-1.0,0.59375,-1.0,0.0002644049327161,0.4826998345385623,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.32808911080171455,0.7334736248662208
openclip_vit_l_14_laion400m_e32,openclip,ViT-L-14,laion400m_e32,True,Transformer,Vision-Language,LAION-400M,False,True,False,8.602059991327963,Web-scale (100M-1B),Transformer_CLIP,VL_CLIP,Large,303966208.0,303.966208,8.482825305665163,True,False,False,0.3933179151836016,-1.0,0.090339125715746,-1.0,0.5,-1.0,0.5625,-1.0,0.0001255870372044,0.3917721232656758,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.535470156684102,0.535470156684102
openclip_vit_l_14_laion2b_s32b_b82k,openclip,ViT-L-14,laion2b_s32b_b82k,True,Transformer,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Large,303966208.0,303.966208,8.482825305665163,True,False,False,0.32077875459081,-1.0,0.2356961208916365,-1.0,0.5476190476190477,-1.0,0.5625,-1.0,0.0020524867602576,0.0237113964368327,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.1635614836083894,0.8766468764052913
openclip_vit_l_14_datacomp_xl_s13b_b90k,openclip,ViT-L-14,datacomp_xl_s13b_b90k,True,Transformer,Vision-Language,DataComp XL,False,True,False,9.113943352306835,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Huge,303966208.0,303.966208,8.482825305665163,True,False,False,0.2760449746838147,-1.0,0.3131406744546825,-1.0,0.6587301587301587,-1.0,0.71875,-1.0,0.0084493148879207,0.0023712789941815,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.00023196989350315889,0.9998850111772629
openclip_vit_l_14_commonpool_xl_clip_s13b_b90k,openclip,ViT-L-14,commonpool_xl_clip_s13b_b90k,True,Transformer,Vision-Language,LAION CommonPool 1.3 B,False,True,False,9.113943352306835,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Huge,303966208.0,303.966208,8.482825305665163,True,False,False,0.3620941296258533,-1.0,0.3440352055813069,-1.0,0.5396825396825397,-1.0,0.65625,-1.0,0.0004533513804817,0.0007854490327108,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.21139556707294016,0.8364385163916106
openclip_vit_l_14_commonpool_xl_laion_s13b_b90k,openclip,ViT-L-14,commonpool_xl_laion_s13b_b90k,True,Transformer,Vision-Language,LAION CommonPool 1.3 B,False,True,False,9.113943352306835,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Huge,303966208.0,303.966208,8.482825305665163,True,False,False,0.2160274934213981,-1.0,0.2355573037273131,-1.0,0.5873015873015873,-1.0,0.65625,-1.0,0.040856480713355,0.0237962716792219,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.030469126307830052,0.9799821203218579
openclip_vit_l_14_commonpool_xl_s13b_b90k,openclip,ViT-L-14,commonpool_xl_s13b_b90k,True,Transformer,Vision-Language,LAION CommonPool 1.3 B,False,True,False,9.113943352306835,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Huge,303966208.0,303.966208,8.482825305665163,True,False,False,0.4250038500442217,-1.0,0.309346338629845,-1.0,0.6428571428571429,-1.0,0.625,-1.0,2.9754173443358624e-05,0.002694990383851,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.0008547463919607035,0.9995473612684607
openclip_vit_l_14_quickgelu_metaclip_400m,openclip,ViT-L-14-quickgelu,metaclip_400m,True,Transformer,Vision-Language,MetaCLIP 400 M,False,True,False,8.602059991327963,Web-scale (100M-1B),Transformer_CLIP,VL_CLIP,Large,303966208.0,303.966208,8.482825305665163,True,False,False,0.2582589995845424,-1.0,0.2777422975522347,-1.0,0.6190476190476191,-1.0,0.65625,-1.0,0.0139846204398064,0.0073502691298405,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.004751582516451136,0.9972319874180511
openclip_vit_l_14_quickgelu_metaclip_fullcc,openclip,ViT-L-14-quickgelu,metaclip_fullcc,True,Transformer,Vision-Language,MetaCLIP full-CC 12 M,False,True,False,7.079181246047625,Very Large (10M-100M),Transformer_CLIP,VL_CLIP,Large,303966208.0,303.966208,8.482825305665163,True,False,False,0.3815265362847245,-1.0,0.1726731282888469,-1.0,0.5873015873015873,-1.0,0.5,-1.0,0.0002070443941328,0.0997707225913792,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.030469126307830052,0.9799821203218579
openclip_vit_h_14_laion2b_s32b_b79k,openclip,ViT-H-14,laion2b_s32b_b79k,True,Transformer,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Large,632076800.0,632.0768,8.80076985010171,True,False,False,0.3151168059143218,-1.0,0.2674852515216779,-1.0,0.4761904761904761,-1.0,0.5625,-1.0,0.0024851627812237,0.0099459971517671,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.7334736248662208,0.3280891108017146
openclip_vit_h_14_quickgelu_metaclip_fullcc,openclip,ViT-H-14-quickgelu,metaclip_fullcc,True,Transformer,Vision-Language,MetaCLIP full-CC 12 M,False,True,False,7.079181246047625,Very Large (10M-100M),Transformer_CLIP,VL_CLIP,Huge,632076800.0,632.0768,8.80076985010171,True,False,False,0.095068300102167,-1.0,0.2535881109599762,-1.0,0.4682539682539682,-1.0,0.53125,-1.0,0.3727623774201463,0.014724446500334,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.7886044329270598,0.2665263751337792
openclip_vit_g_14_laion2b_s12b_b42k,openclip,ViT-g-14,laion2b_s12b_b42k,True,Transformer,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Large,1012645632.0,1012.645632,9.005457493739423,True,False,False,0.4018183983423476,-1.0,0.2757988572517081,-1.0,0.5238095238095238,-1.0,0.5625,-1.0,8.65532649792778e-05,0.0077903981541677,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.32808911080171455,0.7334736248662208
openclip_vit_g_14_laion2b_s34b_b88k,openclip,ViT-g-14,laion2b_s34b_b88k,True,Transformer,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Large,1012645632.0,1012.645632,9.005457493739423,True,False,False,0.3508309885162329,-1.0,0.3529195040979997,-1.0,0.626984126984127,-1.0,0.625,-1.0,0.0006984559267697,0.0005594776901891,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.00276801258194892,0.9984371944668626
openclip_vit_bigg_14_laion2b_s39b_b160k,openclip,ViT-bigG-14,laion2b_s39b_b160k,True,Transformer,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Large,1844907264.0,1844.907264,9.26597454082284,True,False,False,0.5644168254794051,-1.0,0.1947913298043634,-1.0,0.5476190476190477,-1.0,0.59375,-1.0,6.8820791792803e-09,0.0627875125537651,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.1635614836083894,0.8766468764052913
openclip_convnext_base_laion400m_s13b_b51k,openclip,convnext_base,laion400m_s13b_b51k,True,CNN,Vision-Language,LAION-400M,False,True,False,8.602059991327963,Web-scale (100M-1B),CNN_Modern,VL_CLIP,Base,88090752.0,88.090752,7.9449303174224335,True,False,False,0.4816761233882026,-2.0,0.4753716671605416,-2.0,0.4841269841269841,-2.0,0.71875,-2.0,1.5366134083166385e-06,1.6809779451325683e-06,False,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,0.6719108891982855,0.39469797234407156
openclip_convnext_base_w_laion2b_s13b_b82k,openclip,convnext_base_w,laion2b_s13b_b82k,True,CNN,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),CNN_Modern,VL_CLIP,Base,88221824.0,88.221824,7.945576032641505,True,False,False,0.4480076812279221,-2.0,0.5437468326544639,-2.0,0.6507936507936508,-2.0,0.75,-2.0,9.520682360410658e-06,2.127130330497157e-08,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,0.0004526387315393343,0.9997680301064968
openclip_convnext_base_w_laion2b_s13b_b82k_augreg,openclip,convnext_base_w,laion2b_s13b_b82k_augreg,True,CNN,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),CNN_Modern,VL_CLIP,Base,88221824.0,88.221824,7.945576032641505,True,False,False,0.2504251786212116,-2.0,0.558507724460844,-2.0,0.7936507936507936,-2.0,0.90625,-2.0,0.0172845448572172,7.247067148271273e-09,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,9.922618282587337e-12,0.9999999999974861
openclip_convnext_base_w_laion_aesthetic_s13b_b82k,openclip,convnext_base_w,laion_aesthetic_s13b_b82k,True,CNN,Vision-Language,LAION-Aesthetic 1.3 B,False,True,False,9.113943352306835,Internet-scale (>1B),CNN_Modern,VL_CLIP,Base,88221824.0,88.221824,7.945576032641505,True,False,False,0.4333797643156591,-2.0,0.4511866323095446,-2.0,0.5952380952380952,-2.0,0.65625,-2.0,1.983783643412889e-05,6.368791087480076e-06,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,0.02001787967814206,0.9872283179851086
openclip_convnext_base_w_320_laion_aesthetic_s13b_b82k,openclip,convnext_base_w_320,laion_aesthetic_s13b_b82k,True,CNN,Vision-Language,LAION-Aesthetic 1.3 B,False,True,False,9.113943352306835,Internet-scale (>1B),CNN_Modern,VL_CLIP,Base,88221824.0,88.221824,7.945576032641505,True,False,False,0.3900270059050394,-2.0,0.4647752902838611,-2.0,0.8015873015873016,-2.0,0.8125,-2.0,0.000144665816026,3.051133721633123e-06,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,2.513877994658742e-12,0.9999999999993933
openclip_convnext_base_w_320_laion_aesthetic_s13b_b82k_augreg,openclip,convnext_base_w_320,laion_aesthetic_s13b_b82k_augreg,True,CNN,Vision-Language,LAION-Aesthetic 1.3 B,False,True,False,9.113943352306835,Internet-scale (>1B),CNN_Modern,VL_CLIP,Base,88221824.0,88.221824,7.945576032641505,True,False,False,0.3201291592864556,-2.0,0.4849192032401125,-2.0,0.7777777777777778,-2.0,0.875,-2.0,0.0020984181172283,9.65494199210133e-07,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,1.3438161694523387e-10,0.9999999999626376
openclip_convnext_large_d_laion2b_s26b_b102k_augreg,openclip,convnext_large_d,laion2b_s26b_b102k_augreg,True,CNN,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),CNN_Modern,VL_CLIP,Large,199770816.0,199.770816,8.300532043570126,True,False,False,0.1952754272368836,-2.0,0.4938806224036516,-2.0,0.6666666666666666,-2.0,0.875,-2.0,0.0651177027576965,5.649380847148707e-07,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,0.00011498882273708322,0.9999448943444408
openclip_convnext_large_d_320_laion2b_s29b_b131k_ft,openclip,convnext_large_d_320,laion2b_s29b_b131k_ft,True,CNN,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),CNN_Modern,VL_CLIP,Large,199770816.0,199.770816,8.300532043570126,True,True,False,0.305432053568638,-2.0,0.4152484108791727,-2.0,0.6825396825396826,-2.0,0.875,-2.0,0.0034183696327939,3.856370893342893e-05,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,2.551632589475883e-05,0.9999885902149918
openclip_convnext_large_d_320_laion2b_s29b_b131k_ft_soup,openclip,convnext_large_d_320,laion2b_s29b_b131k_ft_soup,True,CNN,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),CNN_Modern,VL_CLIP,Large,199770816.0,199.770816,8.300532043570126,True,True,False,0.2316539526249823,-2.0,0.4622765813260412,-2.0,0.6666666666666666,-2.0,0.78125,-2.0,0.0280262219076635,3.501554810742103e-06,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,0.00011498882273708322,0.9999448943444408
openclip_coca_vit_b_32_laion2b_s13b_b90k,openclip,coca_ViT-B-32,laion2b_s13b_b90k,True,Transformer,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Huge,89164032.0,89.164032,7.950189699060764,True,False,False,-0.2040673677189373,-1.0,0.2015864355235774,-1.0,0.6349206349206349,-1.0,0.75,-1.0,0.0537004516065827,0.0539866043555024,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.001562805533137368,0.9991452536080393
openclip_coca_vit_b_32_mscoco_finetuned_laion2b_s13b_b90k,openclip,coca_ViT-B-32,mscoco_finetuned_laion2b_s13b_b90k,True,Transformer,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Huge,89164032.0,89.164032,7.950189699060764,True,True,False,0.2639040704568631,-1.0,0.6406566374815138,-1.0,0.2619047619047619,-1.0,0.375,-1.0,0.0119592836913969,6.083827413936349e-12,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0.9999999854490337,4.2311851178648676e-08
openclip_coca_vit_l_14_laion2b_s13b_b90k,openclip,coca_ViT-L-14,laion2b_s13b_b90k,True,Transformer,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Huge,306724864.0,306.724864,8.486748982569756,True,False,False,0.3298388672809483,-1.0,0.5093684109361966,-1.0,0.5634920634920635,-1.0,0.65625,-1.0,0.0014997624341017,2.1566788716770202e-07,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.09061203044071187,0.9352119303568069
openclip_coca_vit_l_14_mscoco_finetuned_laion2b_s13b_b90k,openclip,coca_ViT-L-14,mscoco_finetuned_laion2b_s13b_b90k,True,Transformer,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Huge,306724864.0,306.724864,8.486748982569756,True,True,False,0.3307584943703382,-1.0,0.5147668770162496,-1.0,0.6666666666666666,-1.0,0.75,-1.0,0.0014519790785167,1.524354667809262e-07,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.00011498882273708322,0.9999448943444408
openclip_eva01_g_14_laion400m_s11b_b41k,openclip,EVA01-g-14,laion400m_s11b_b41k,True,Transformer,Vision-Language,LAION-400M,False,True,False,8.602059991327963,Web-scale (100M-1B),Transformer_EVA,VL_CLIP,Large,1012588928.0,1012.588928,9.005433174349664,True,False,False,0.2278325848057989,-2.0,0.6038546648064635,-2.0,0.8412698412698413,-2.0,0.90625,-2.0,0.0307970073287442,1.8650231972124303e-10,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,1.2212453270876722e-15,0.9999999999999998
openclip_eva01_g_14_plus_merged2b_s11b_b114k,openclip,EVA01-g-14-plus,merged2b_s11b_b114k,True,Transformer,Vision-Language,Merged-2B (LAION/COYO),False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_EVA,VL_CLIP,Large,1012588928.0,1012.588928,9.005433174349664,True,False,False,0.3177547283816395,-2.0,0.5987184297265005,-2.0,0.5952380952380952,-2.0,0.8125,-2.0,0.0022742964388093,2.9057825374032405e-10,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.02001787967814206,0.9872283179851086
openclip_eva02_b_16_merged2b_s8b_b131k,openclip,EVA02-B-16,merged2b_s8b_b131k,True,Transformer,Vision-Language,Merged-2B (LAION/COYO),False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_EVA,VL_CLIP,Large,86263040.0,86.26304,7.93582475907264,True,False,False,0.335474550640963,-2.0,0.5411401547910591,-2.0,0.7857142857142857,-2.0,0.875,-2.0,0.0012279147551666,2.558900320235392e-08,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,3.7362446470012856e-11,0.9999999999900774
openclip_eva02_l_14_merged2b_s4b_b131k,openclip,EVA02-L-14,merged2b_s4b_b131k,True,Transformer,Vision-Language,Merged-2B (LAION/COYO),False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_EVA,VL_CLIP,Large,304105152.0,304.105152,8.48302377781009,True,False,False,0.2299982908522296,-2.0,0.6246155429374852,-2.0,0.8015873015873016,-2.0,0.90625,-2.0,0.0291996298011678,2.85834192238936e-11,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,2.513877994658742e-12,0.9999999999993933
openclip_eva02_l_14_336_merged2b_s6b_b61k,openclip,EVA02-L-14-336,merged2b_s6b_b61k,True,Transformer,Vision-Language,Merged-2B (LAION/COYO),False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_EVA,VL_CLIP,Large,304432832.0,304.432832,8.483491487742175,True,False,False,0.3864709178284672,-2.0,0.5996284533592868,-2.0,0.7619047619047619,-2.0,0.84375,-2.0,0.0001682733973566,2.6877630861482245e-10,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,1.5223137195263803e-09,0.9999999995377604
openclip_vit_b_16_siglip_webli,openclip,ViT-B-16-SigLIP,webli,True,Transformer,Vision-Language,WebLI,False,True,False,8.397940008672037,Web-scale (100M-1B),Transformer_CLIP,VL_CLIP,Base,92884224.0,92.884224,7.967941957141575,True,False,False,0.4142111595871467,-2.0,0.5130990875977476,-2.0,0.8412698412698413,-2.0,0.90625,-2.0,4.939095463018875e-05,1.6979345103862013e-07,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,1.2212453270876722e-15,0.9999999999999998
openclip_vit_b_16_siglip_256_webli,openclip,ViT-B-16-SigLIP-256,webli,True,Transformer,Vision-Language,WebLI,False,True,False,8.397940008672037,Web-scale (100M-1B),Transformer_CLIP,VL_CLIP,Base,92930304.0,92.930304,7.968157357846264,True,False,False,0.4549235744298611,-2.0,0.5455977281787748,-2.0,0.8174603174603174,-2.0,0.84375,-2.0,6.648802484401134e-06,1.8637581251210977e-08,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,1.3933298959045715e-13,0.9999999999999697
openclip_vit_b_16_siglip_i18n_256_webli,openclip,ViT-B-16-SigLIP-i18n-256,webli,True,Transformer,Vision-Language,WebLI + WebLI-I18N 341 M,False,True,False,8.771587480881255,Web-scale (100M-1B),Transformer_CLIP,VL_CLIP,Base,92930304.0,92.930304,7.968157357846264,True,False,False,0.3586652501353894,-2.0,0.5977312854468679,-2.0,0.8174603174603174,-2.0,0.78125,-2.0,0.000517974062401,3.1614471216584365e-10,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,1.3933298959045715e-13,0.9999999999999697
openclip_vit_b_16_siglip_384_webli,openclip,ViT-B-16-SigLIP-384,webli,True,Transformer,Vision-Language,WebLI,False,True,False,8.397940008672037,Web-scale (100M-1B),Transformer_CLIP,VL_CLIP,Base,93176064.0,93.176064,7.969304360767873,True,False,False,0.418618478942003,-2.0,0.5615771262053264,-2.0,0.7936507936507936,-2.0,0.9375,-2.0,4.024134486625277e-05,5.754882283404097e-09,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,9.922618282587337e-12,0.9999999999974861
openclip_vit_b_16_siglip_512_webli,openclip,ViT-B-16-SigLIP-512,webli,True,Transformer,Vision-Language,WebLI,False,True,False,8.397940008672037,Web-scale (100M-1B),Transformer_CLIP,VL_CLIP,Base,93520128.0,93.520128,7.970905092568408,True,False,False,0.3487928991136806,-2.0,0.5380553289172075,-2.0,0.8095238095238095,-2.0,0.90625,-2.0,0.0007540049827041,3.178036793957985e-08,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,6.06736882957648e-13,0.9999999999998607
openclip_vit_l_16_siglip_256_webli,openclip,ViT-L-16-SigLIP-256,webli,True,Transformer,Vision-Language,WebLI,False,True,False,8.397940008672037,Web-scale (100M-1B),Transformer_CLIP,VL_CLIP,Large,315956224.0,315.956224,8.499626914921503,True,False,False,0.4225246866279897,-2.0,0.6630833215844155,-2.0,0.8888888888888888,-2.0,0.84375,-2.0,3.347895877965066e-05,5.968465941055208e-13,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.0,1.0
openclip_vit_l_16_siglip_384_webli,openclip,ViT-L-16-SigLIP-384,webli,True,Transformer,Vision-Language,WebLI,False,True,False,8.397940008672037,Web-scale (100M-1B),Transformer_CLIP,VL_CLIP,Large,316283904.0,316.283904,8.500077090803323,True,False,False,0.4605914263918241,-2.0,0.658749141231654,-2.0,0.8650793650793651,-2.0,0.9375,-2.0,4.924950147268079e-06,9.49260447340026e-13,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.0,1.0
openclip_vit_so400m_14_siglip_webli,openclip,ViT-SO400M-14-SigLIP,webli,True,Transformer,Vision-Language,WebLI,False,True,False,8.397940008672037,Web-scale (100M-1B),Transformer_CLIP,VL_CLIP,Base,427680704.0,427.680704,8.63111965629991,True,False,False,0.3051013844581673,-2.0,0.5784511237352951,-2.0,0.8492063492063492,-2.0,0.875,-2.0,0.0034551477551583,1.5522691188247255e-09,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,2.220446049250313e-16,1.0
openclip_vit_so400m_14_siglip_384_webli,openclip,ViT-SO400M-14-SigLIP-384,webli,True,Transformer,Vision-Language,WebLI,False,True,False,8.397940008672037,Web-scale (100M-1B),Transformer_CLIP,VL_CLIP,Base,428225600.0,428.2256,8.631672626541807,True,False,False,0.4532050148321601,-2.0,0.5211350589991312,-2.0,0.8650793650793651,-2.0,0.9375,-2.0,7.274569181853202e-06,1.0044609035262408e-07,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.0,1.0
openclip_vit_l_14_clipa_datacomp1b,openclip,ViT-L-14-CLIPA,datacomp1b,True,Transformer,Vision-Language,DataComp-1 B,False,True,False,9.0,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Large,303964160.0,303.96416,8.482822379556694,True,False,False,0.4478703839861089,-1.0,0.4464976969812901,-1.0,0.7936507936507936,-1.0,0.9375,-1.0,9.588028832262772e-06,8.15078747335312e-06,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,9.922618282587337e-12,0.9999999999974861
openclip_vit_l_14_clipa_336_datacomp1b,openclip,ViT-L-14-CLIPA-336,datacomp1b,True,Transformer,Vision-Language,DataComp 1 B,False,True,False,9.0,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Large,304291840.0,304.29184,8.48329030631647,True,False,False,0.3461489677407225,-1.0,0.3554027889264504,-1.0,0.7698412698412699,-1.0,0.90625,-1.0,0.0008320700321863,0.0005079586791116,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,4.622395799458445e-10,0.9999999998656184
openclip_vit_h_14_clipa_datacomp1b,openclip,ViT-H-14-CLIPA,datacomp1b,True,Transformer,Vision-Language,DataComp-1 B,False,True,False,9.0,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Huge,632074240.0,632.07424,8.800768091144372,True,False,False,0.3975474788915656,-1.0,0.4894384731453053,-1.0,0.7857142857142857,-1.0,0.9375,-1.0,0.0001044848979481,7.382446029747935e-07,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,3.7362446470012856e-11,0.9999999999900774
openclip_vit_h_14_clipa_336_laion2b,openclip,ViT-H-14-CLIPA-336,laion2b,True,Transformer,Vision-Language,LAION-2B,False,True,False,9.30102999566398,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Huge,632483840.0,632.48384,8.80104943373958,True,False,False,0.3672420895719018,-1.0,0.6195101561162607,-1.0,0.7301587301587301,-1.0,0.8125,-1.0,0.0003701100798308,4.5918401754227486e-11,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,1.1824603607379913e-07,0.9999999576881489
openclip_vit_h_14_clipa_336_datacomp1b,openclip,ViT-H-14-CLIPA-336,datacomp1b,True,Transformer,Vision-Language,DataComp 1 B,False,True,False,9.0,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Huge,632483840.0,632.48384,8.80104943373958,True,False,False,0.3964786384293912,-1.0,0.5029808587315141,-1.0,0.8015873015873016,-1.0,0.90625,-1.0,0.0001094823841333,3.226792285518356e-07,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,2.513877994658742e-12,0.9999999999993933
openclip_vit_bigg_14_clipa_datacomp1b,openclip,ViT-bigG-14-CLIPA,datacomp1b,True,Transformer,Vision-Language,DataComp-1 B,False,True,False,9.0,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Large,1844903936.0,1844.903936,9.26597375740496,True,False,False,0.2700597296274755,-1.0,0.5719729894002065,-1.0,0.8253968253968254,-1.0,0.875,-1.0,0.010046668413618,2.5896427851223227e-09,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,3.0309088572266774e-14,0.9999999999999937
openclip_vit_bigg_14_clipa_336_datacomp1b,openclip,ViT-bigG-14-CLIPA-336,datacomp1b,True,Transformer,Vision-Language,DataComp 1 B,False,True,False,9.0,Internet-scale (>1B),Transformer_CLIP,VL_CLIP,Large,1845436416.0,1845.436416,9.2660990862935,True,False,False,0.2412004223395171,-1.0,0.5787133339345725,-1.0,0.8333333333333334,-1.0,0.9375,-1.0,0.0220116600661654,1.520085569808039e-09,True,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,6.328271240363392e-15,0.9999999999999988
vissl_resnet50_supervised,vissl,resnet50_supervised,,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,23508032.0,23.508032,7.371216273220426,False,False,False,0.5979486429156395,-2.0,0.5606054060550633,-2.0,0.3333333333333333,-2.0,0.59375,-2.0,4.882791023189159e-10,6.1921943284429114e-09,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999448943444408,0.00011498882273707576
vissl_resnet50_jigsaw_p100,vissl,resnet50_jigsaw_p100,,True,CNN,SSL-Pretext,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,SSL_Pretext_Other,Base,23508032.0,23.508032,7.371216273220426,False,False,False,0.5016368360102058,-1.0,0.1803080723266298,-1.0,0.238095238095238,-1.0,0.40625,-1.0,4.738147117465092e-07,0.0854442644245849,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,True,True,0.9999999995377604,1.52231370899272e-09
